filename,xmin,ymin,xmax,ymax,class_name
14_039_1_0045_bmp.rf.1a8fad4de3fc3684bd6067a57086a08c.jpg,90,27,97,37,Stenosis
14_087_1_0073_bmp.rf.1ad46e982ddf32527e0ad360d2d5f029.jpg,78,76,98,86,Stenosis
14_024_3_0021_bmp.rf.1a7765a1f86234995becd8e3f5d982f3.jpg,107,85,116,102,Stenosis
14_028_1_0066_bmp.rf.1acf4b2f63ab7a7200b438a0f84297da.jpg,75,56,92,67,Stenosis
14_083_7_0026_bmp.rf.1a8759e0b62452b07650f2698e5a00db.jpg,40,70,49,84,Stenosis
14_031_7_0074_bmp.rf.1ab124cfb95d8a98c9d031b665c04e57.jpg,117,43,128,49,Stenosis
14_046_6_0054_bmp.rf.1a5f8433135d12621125fc6350a86e0b.jpg,76,72,86,81,Stenosis
14_023_4_0066_bmp.rf.1aaff4b43228900cb05590f303b3ee90.jpg,76,48,89,59,Stenosis
14_014_1_0028_bmp.rf.1ae8267ede8b013aa7315642dbf24b2b.jpg,71,55,93,69,Stenosis
14_022_1_0078_bmp.rf.1b48abb118b5e88bd8bfcca79f4caf2e.jpg,75,86,85,101,Stenosis
14_040_3_0026_bmp.rf.1aecb3ece472f847c7e9a796ef80ca8a.jpg,34,116,43,122,Stenosis
14_096_3_0035_bmp.rf.1b5d3849d8698f3ee0eed78224e6458e.jpg,91,43,102,51,Stenosis
14_098_4_0028_bmp.rf.1aeaf78c3ed3ce03190e64768fec547d.jpg,79,49,93,56,Stenosis
14_007_5_0088_bmp.rf.1a87ac07c1509c41062cf31a42750c97.jpg,117,64,131,74,Stenosis
14_088_3_0025_bmp.rf.1a25d85050f6c5094db5efe716a59ef3.jpg,119,72,131,94,Stenosis
14_073_1_0052_bmp.rf.1b6c87e18aac2f51e8ee9167d33a7ee6.jpg,123,67,131,80,Stenosis
14_007_8_0098_bmp.rf.1b5fcaf3984e150586951bd15b2c4843.jpg,126,44,137,57,Stenosis
14_062_2_0080_bmp.rf.1ba70290bfec0997b7efba964895d499.jpg,66,37,84,50,Stenosis
14_087_2_0053_bmp.rf.1b40f85c0acd4b844b59bf0023f74adf.jpg,75,78,97,85,Stenosis
14_031_8_0054_bmp.rf.1b809d66411a3f9bbe13f5e440771a3e.jpg,135,56,142,64,Stenosis
14_018_6_0037_bmp.rf.1b81306a32eba9135073a1a8cf2d5233.jpg,62,60,76,76,Stenosis
14_051_2_0046_bmp.rf.1b7e7ed34ec6d791aa703010bc64b64a.jpg,44,153,56,172,Stenosis
14_084_5_0017_bmp.rf.1b951554165f552b5023e0542910b272.jpg,75,44,92,52,Stenosis
14_028_2_0081_bmp.rf.1beeeed374feb39cf1eb9e0b0e20b8b6.jpg,73,28,92,37,Stenosis
14_029_6_0097_bmp.rf.1b5332ead35543d464f6f61623c181e2.jpg,27,117,37,125,Stenosis
14_042_3_0037_bmp.rf.1b681646c3de834e8c778736a1f42135.jpg,97,36,101,42,Stenosis
14_042_5_0041_bmp.rf.1b522712c8c662fafc01a9294d0d35c9.jpg,63,93,68,101,Stenosis
14_021_35_0031_bmp.rf.1bba635057c466ef2285e109839e8423.jpg,162,46,171,62,Stenosis
14_051_2_0049_bmp.rf.1c006dc36ed79f6e243c904e6b0073e6.jpg,33,132,46,151,Stenosis
14_021_31_0013_bmp.rf.1b9e6bbb36aed33bee5e1649fe922320.jpg,56,72,73,81,Stenosis
14_092_1_0056_bmp.rf.1bd7a5f7ba10d156a90fb9c495861820.jpg,84,60,96,72,Stenosis
14_068_3_0036_bmp.rf.1c1227166be6798cb01df00aa649101c.jpg,68,88,79,103,Stenosis
14_019_5_0058_bmp.rf.1c0736b24fd7f8ae6172af6c80cae035.jpg,103,48,122,60,Stenosis
14_096_3_0031_bmp.rf.1bf96c56c8a69d19ec295f2658f69d9f.jpg,83,40,95,50,Stenosis
14_059_2_0061_bmp.rf.1c46e6a3b365d31cbe39ee5c0a12265e.jpg,62,39,82,49,Stenosis
14_085_4_0048_bmp.rf.1bff5a2b1df96baa5762dc23ae823f85.jpg,86,38,115,50,Stenosis
14_017_1_0049_bmp.rf.1c3c12ff408bf4d8e826f01000d4b03c.jpg,86,101,96,111,Stenosis
14_021_15_0039_bmp.rf.1c49463becf93d0bd228b2f1066edc44.jpg,93,24,104,49,Stenosis
14_095_8_0061_bmp.rf.1bd8f688b8454c43497e749857921ac6.jpg,48,41,61,50,Stenosis
14_029_6_0096_bmp.rf.1c66d526611cd2075abb53989e00c4ca.jpg,30,116,40,125,Stenosis
14_088_8_0067_bmp.rf.1bfb13e35a587385f5028e3c4e90a6d5.jpg,179,88,196,97,Stenosis
14_042_4_0048_bmp.rf.1c5b78f470b6b024b59adf824cfb7d61.jpg,151,99,155,105,Stenosis
14_057_2_0048_bmp.rf.1c3653956a6586af53965d57e6dba8da.jpg,99,46,115,55,Stenosis
14_087_3_0044_bmp.rf.1c70e305c34c6eb5787117f6627047fc.jpg,62,5,78,14,Stenosis
14_026_2_0031_bmp.rf.1c89cf667932e85e019aef3f6efd541f.jpg,49,54,62,65,Stenosis
14_048_1_0034_bmp.rf.17d747b73201f3186d478b07e6f0a4fe.jpg,57,97,66,103,Stenosis
14_075_5_0022_bmp.rf.1ca8874354e16cb06b8ae1a997660118.jpg,77,24,97,32,Stenosis
14_007_3_0048_bmp.rf.1c545e55fb2ede5acaae0e4c8c622260.jpg,117,55,127,67,Stenosis
14_077_5_0043_bmp.rf.1c8988ed95202494803e9a589b950e5c.jpg,96,66,106,76,Stenosis
14_098_4_0022_bmp.rf.1ce096ca37eeeed923d98a63b545029d.jpg,81,56,95,64,Stenosis
14_075_5_0030_bmp.rf.1c697d4aef9a1a4c55b6171661fdcfdf.jpg,82,25,112,34,Stenosis
14_022_7_0030_bmp.rf.1d0a9b195a57288c7f9527599d650fb4.jpg,55,35,63,47,Stenosis
14_044_3_0042_bmp.rf.1ccd88b37ab0bb295960635db82b43ed.jpg,97,127,104,132,Stenosis
14_021_15_0067_bmp.rf.1cc132fe66f43cf853efa2251c090b8d.jpg,104,26,115,45,Stenosis
14_080_3_0040_bmp.rf.1cc9efd62603e1b53fea37406fbe84a6.jpg,84,87,99,97,Stenosis
14_039_1_0055_bmp.rf.168d0f999799812f83c0130cbf26bc04.jpg,84,28,93,39,Stenosis
14_083_7_0016_bmp.rf.1d03e23f6decc01d8ad66864b90bd7f6.jpg,33,64,45,76,Stenosis
14_084_1_0046_bmp.rf.1cf368d87c6643def03099dff0cd9f68.jpg,55,92,65,102,Stenosis
14_048_3_0061_bmp.rf.1cec96204a35d2e1b80ccc991edaaaf7.jpg,110,47,114,52,Stenosis
14_031_7_0027_bmp.rf.1cfd13dde63493f94f7e157f5e1c1d72.jpg,120,42,130,47,Stenosis
14_007_6_0086_bmp.rf.1d97fc429a69ddadea4b60bfa70fceb7.jpg,126,41,139,55,Stenosis
14_039_7_0054_bmp.rf.1d7292a5dd02973007d6ba03a2403688.jpg,54,55,60,63,Stenosis
14_062_3_0066_bmp.rf.1cefa959fa5c42dffe405db2436a55d3.jpg,115,89,129,100,Stenosis
14_028_3_0078_bmp.rf.1dbaea053a19edad84ab9382a882bf7f.jpg,80,61,100,71,Stenosis
14_048_5_0022_bmp.rf.1d006ae69fa158c277b537e279e2d72c.jpg,116,43,121,49,Stenosis
14_044_5_0037_bmp.rf.1d2dd4fb0d114e76f028502f51760ce6.jpg,119,43,122,48,Stenosis
14_007_8_0099_bmp.rf.1d996a51a4903e11632adf262dd60270.jpg,125,44,138,56,Stenosis
14_048_2_0082_bmp.rf.1dec5dc7ea24bf79d8e6e7614acd802c.jpg,48,59,55,67,Stenosis
14_068_1_0023_bmp.rf.1e1a68688a4a3ce74eeabc878e6bc09b.jpg,53,53,70,62,Stenosis
14_087_2_0083_bmp.rf.1deeeab2ab39d8a14d88bc8df0cc7489.jpg,73,75,96,83,Stenosis
14_021_15_0027_bmp.rf.1e4d6c9d72d870629d894233ad70236e.jpg,93,31,104,48,Stenosis
14_039_1_0048_bmp.rf.19255fe8d4f6d629d8876e5f6974306d.jpg,105,21,110,32,Stenosis
14_083_1_0039_bmp.rf.1dc299bf44f5bfe339381f52f115b6c1.jpg,69,29,93,37,Stenosis
14_024_6_0055_bmp.rf.1dd19f94aa2335122d7b1e6262511aa8.jpg,79,52,91,63,Stenosis
14_024_2_0033_bmp.rf.1db2937196e9491d114b874bb4b5781a.jpg,68,56,81,67,Stenosis
14_095_2_0069_bmp.rf.1d480db28ae8d0246ef295c34c11dfa2.jpg,147,109,155,117,Stenosis
14_095_8_0059_bmp.rf.1e9528cac228378e6df9b595663b7309.jpg,44,39,55,49,Stenosis
14_066_9_0060_bmp.rf.1e9426c4184aff702e4f08e6c096d9f5.jpg,115,69,128,80,Stenosis
14_048_4_0030_bmp.rf.1e4663e44edc647b0070f876ec8d92a5.jpg,71,30,78,35,Stenosis
14_044_5_0035_bmp.rf.1e943b72292534d25442bd221f11b886.jpg,116,46,120,52,Stenosis
14_067_7_0023_bmp.rf.1ebdafaa6ae9afb6cccff5c2c43a9e43.jpg,103,62,112,82,Stenosis
14_069_1_0098_bmp.rf.1e8c4d6da47954908a6a1ccd07826dfc.jpg,46,85,59,93,Stenosis
14_042_5_0028_bmp.rf.1ebd7120d11fbdbfc84a566f95ae783d.jpg,89,101,93,109,Stenosis
14_040_2_0027_bmp.rf.1e894db26be9820be7dfbb658a605227.jpg,115,144,121,155,Stenosis
14_006_1_0110_bmp.rf.1e92d2cb3426d75f5b111f627ff646d4.jpg,121,137,151,174,Stenosis
14_015_1_0046_bmp.rf.1e88f70924edce955cbdb9fccb2d0d56.jpg,53,39,74,51,Stenosis
14_048_2_0020_bmp.rf.1db0bc95c8fe9ab2ac925f6d0d7242d4.jpg,51,64,56,70,Stenosis
14_021_6_0027_bmp.rf.1f08a8459b884f218a4f9cf4387d4c86.jpg,104,41,121,61,Stenosis
14_067_7_0020_bmp.rf.1dde53de05830816abcee31db5394971.jpg,101,64,110,86,Stenosis
14_084_3_0038_bmp.rf.1e9b3bba1c484385c646638668eaa06f.jpg,46,55,55,71,Stenosis
14_051_6_0023_bmp.rf.1ee8e086777b88a06a4216eff8ed3f82.jpg,110,63,117,79,Stenosis
14_021_35_0021_bmp.rf.1efbf48bbbc54c33255769b04b229ced.jpg,158,46,166,61,Stenosis
14_018_8_0019_bmp.rf.1e47896fd7bd59db6957100b4eb8e2d5.jpg,72,62,85,80,Stenosis
14_085_4_0056_bmp.rf.1ec2457368db561f27fab1b42a72cb78.jpg,96,57,125,67,Stenosis
14_023_2_0097_bmp.rf.1ed35790bd946b2d33ba032bb97508b5.jpg,162,90,172,110,Stenosis
14_031_6_0064_bmp.rf.1eb5ff1582e041faf82dc5d7a32810d4.jpg,100,45,107,54,Stenosis
14_080_2_0064_bmp.rf.1ef7de6520ad54f3e4e8005baae3f182.jpg,124,81,141,91,Stenosis
14_007_3_0080_bmp.rf.1fc056a5b97c3e309022f9bac1f72cb1.jpg,126,62,137,73,Stenosis
14_075_4_0035_bmp.rf.1f32d1721c5781a0163a040d1d6c7938.jpg,46,75,66,86,Stenosis
14_048_5_0073_bmp.rf.1f7ff3ed8726c0cb7a24f18f9e8d0327.jpg,109,36,116,42,Stenosis
14_085_5_0074_bmp.rf.1f0b1835250804b896a7ba6d1b6e38a7.jpg,78,27,102,35,Stenosis
14_029_6_0095_bmp.rf.1ec8362290b28d9721a5463d71423ecb.jpg,31,117,42,125,Stenosis
14_046_5_0080_bmp.rf.1f280e1e3a0199690c57aee3be504061.jpg,151,64,157,70,Stenosis
14_095_4_0031_bmp.rf.1f05e0404659960f8b320fada56fdd1f.jpg,60,118,74,128,Stenosis
14_015_1_0059_bmp.rf.1f46e09ad01ad570cdf7dd368a2c1eca.jpg,56,46,78,56,Stenosis
14_095_2_0036_bmp.rf.1fcca167629b4307a05cb187875875d8.jpg,125,101,135,114,Stenosis
14_096_4_0037_bmp.rf.1fc88707c7383f78a613fac3d5f294c3.jpg,73,52,90,58,Stenosis
14_044_1_0030_bmp.rf.1f8333566d4282964fb839a98b5acfbb.jpg,62,45,73,53,Stenosis
14_051_8_0021_bmp.rf.1f5ddc25524c5418c8c1d64d07c061c5.jpg,75,56,99,65,Stenosis
14_022_3_0079_bmp.rf.1fd55ff3c3a58c1216e92678dac1d167.jpg,118,54,142,64,Stenosis
14_021_37_0044_bmp.rf.1fb71555e5ea8171c1af0970367e383f.jpg,78,195,106,207,Stenosis
14_095_1_0063_bmp.rf.20136e3621ae6c5ad19065fca52d36ff.jpg,151,133,165,141,Stenosis
14_042_2_0060_bmp.rf.1f82706033724b015b765baa540b8ef3.jpg,57,80,63,88,Stenosis
14_064_3_0011_bmp.rf.200c99a30f0450e0adbb06683a2dd57f.jpg,112,92,121,110,Stenosis
14_085_4_0053_bmp.rf.201bba1dd74277694272af4c205870db.jpg,92,50,121,60,Stenosis
14_081_3_0033_bmp.rf.2004453cf2bc8a69e5ced31e43c3a6d4.jpg,47,88,57,109,Stenosis
14_075_6_0030_bmp.rf.200c47ed5a27e2bb5499320532db9cb4.jpg,70,58,98,64,Stenosis
14_048_5_0027_bmp.rf.200c08d7565c523436813a6d5fff7eba.jpg,107,44,115,51,Stenosis
14_021_15_0042_bmp.rf.1feb079d03a3ef764e4abcea452409a4.jpg,94,26,107,48,Stenosis
14_031_5_0025_bmp.rf.203430059eb7f58d36dfe3ca4e5a344d.jpg,127,42,138,52,Stenosis
14_076_3_0016_bmp.rf.200e47fbb084265b9b9c54bc2387f13e.jpg,95,83,120,90,Stenosis
14_029_5_0076_bmp.rf.1fdcb25cf438095034e2feaa4e972972.jpg,53,120,67,132,Stenosis
14_033_4_0086_bmp.rf.203ff01d74377607fb99ae2e10b9c2cd.jpg,113,50,121,61,Stenosis
14_088_2_0037_bmp.rf.1f3d6341fc3431208ff4ece66de92bb5.jpg,134,73,147,96,Stenosis
14_016_1_0040_bmp.rf.2020ef1e0a53b7adf59d861fc0038a89.jpg,97,56,116,68,Stenosis
14_032_6_0049_bmp.rf.2052a9a3a68ee3c7d2c99c6c92f01e51.jpg,131,71,138,81,Stenosis
14_069_1_0077_bmp.rf.2052c1914705f1b02992c83b27b3f994.jpg,55,72,68,81,Stenosis
14_044_1_0035_bmp.rf.204b8c49ca73db2a3b54d44d0dda2c4e.jpg,55,39,64,47,Stenosis
14_057_2_0052_bmp.rf.207e0b25573c3fd783826b1970f65b0d.jpg,92,35,106,47,Stenosis
14_088_1_0029_bmp.rf.20544b7cf9d80d148f3f3e2ee6852f7c.jpg,143,54,165,66,Stenosis
14_017_1_0035_bmp.rf.207e97d63b413d3cea09fe22f4150309.jpg,100,90,111,99,Stenosis
14_048_2_0048_bmp.rf.208786d4e6a024d50a46b8f91271c974.jpg,47,59,53,67,Stenosis
14_058_3_0040_bmp.rf.205d654c0efa9bf7eefd6e67f70f00c7.jpg,80,35,89,50,Stenosis
14_039_5_0034_bmp.rf.211ee10ec595e4f1e9a4effee3cc31ae.jpg,54,14,64,22,Stenosis
14_084_6_0051_bmp.rf.20970b55440a253491ff47bc7ef15890.jpg,133,70,153,86,Stenosis
14_096_2_0056_bmp.rf.20aec477244f7c1e733829f57becbf99.jpg,17,100,27,113,Stenosis
14_098_4_0031_bmp.rf.211264dbb56f3a8ade1f46c82f9b5944.jpg,76,52,89,60,Stenosis
14_031_7_0025_bmp.rf.2094fdbf9b127b5d2f889c019635195e.jpg,122,43,131,50,Stenosis
14_087_1_0039_bmp.rf.20e7c0692bd017e869011d42e29c1e5a.jpg,77,77,96,88,Stenosis
14_021_5_0068_bmp.rf.20a2ed7d3d35108f4d6a5c737ab9b7ac.jpg,72,63,84,75,Stenosis
14_032_4_0043_bmp.rf.20c844af9057f0bc0c95bec45e296714.jpg,58,59,70,68,Stenosis
14_084_4_0016_bmp.rf.20347fc45f0973813eb91df9cd4de291.jpg,58,105,67,115,Stenosis
14_084_5_0026_bmp.rf.20add3a055240eb9dd16819203496a70.jpg,81,48,101,56,Stenosis
14_023_3_0033_bmp.rf.2121627696bb4bbe1d87b8d38efd1188.jpg,75,54,92,72,Stenosis
14_048_5_0061_bmp.rf.212576e5864883a62714b3acfaa2c2cf.jpg,105,41,113,47,Stenosis
14_098_3_0022_bmp.rf.2147723a32fa6f914d52a6b802036465.jpg,99,36,115,42,Stenosis
14_022_1_0038_bmp.rf.2099740c510b59e8aafc84886963de7f.jpg,63,79,72,94,Stenosis
14_006_1_0136_bmp.rf.205eb533235deab87249027dfd19d42a.jpg,123,122,157,159,Stenosis
14_083_7_0022_bmp.rf.215220656ff4afe71d0e970f323c971e.jpg,42,72,52,86,Stenosis
14_021_29_0034_bmp.rf.214069bfee419d5f44a94c4d56bb037a.jpg,98,33,107,43,Stenosis
14_006_1_0115_bmp.rf.21428776b902a6565bf56ce0526df372.jpg,138,133,159,172,Stenosis
14_017_1_0046_bmp.rf.21410ee19ef3429cb32108af10bad688.jpg,89,108,98,117,Stenosis
14_033_3_0031_bmp.rf.202fb256e323c424a456fbf91e0205d6.jpg,113,65,122,72,Stenosis
14_021_30_0032_bmp.rf.215b610ddbb56330abd993651fa65a57.jpg,98,62,112,74,Stenosis
14_024_3_0034_bmp.rf.216ed7ec595ff2c321448c19fb5a7c76.jpg,101,92,112,108,Stenosis
14_048_3_0031_bmp.rf.21891ea57cfbe8e8f563a8ba2ab55d54.jpg,111,49,118,55,Stenosis
14_023_3_0050_bmp.rf.2187a155753c4bb4ea7035c6bdb43e4e.jpg,75,53,93,71,Stenosis
14_022_7_0039_bmp.rf.21f2ea0f6ca5feb3be49317001de8245.jpg,43,29,52,40,Stenosis
14_031_6_0034_bmp.rf.21d99ae64363a9a747e8f88897b759be.jpg,103,47,108,57,Stenosis
14_080_2_0043_bmp.rf.21fa572b28d133e98a021ab76bf32317.jpg,123,82,138,93,Stenosis
14_046_5_0039_bmp.rf.2162937d2d3ce6a7396f3ca0aeb7e313.jpg,155,66,160,72,Stenosis
14_048_3_0046_bmp.rf.21ea10be2170618b7b7632e3ba6c03e0.jpg,111,52,117,57,Stenosis
14_080_3_0033_bmp.rf.215e6091e2bd829a81916200fdf24644.jpg,73,95,87,103,Stenosis
14_084_6_0052_bmp.rf.21d0fad4378dd7d82762055e692cfecc.jpg,132,69,151,88,Stenosis
14_029_5_0090_bmp.rf.2161e5c422074bf906e9a8428fcc7ed9.jpg,51,126,60,141,Stenosis
14_084_7_0051_bmp.rf.2225f68c47d3f44691a53d16f51314ce.jpg,38,62,49,81,Stenosis
14_084_3_0046_bmp.rf.219b924290874eadcc1a15758d902cec.jpg,60,52,68,63,Stenosis
14_049_3_0017_bmp.rf.223101bd5bdb1c00e01876a0b93d9a67.jpg,93,35,101,39,Stenosis
14_024_4_0031_bmp.rf.2290634c65aeb5c65eab59e70d95f856.jpg,119,112,127,130,Stenosis
14_085_4_0083_bmp.rf.21525499c242c325cc5ea9de32e2b58d.jpg,89,48,113,58,Stenosis
14_057_2_0031_bmp.rf.2282d3642d6f4059b4e7877303d7ccd0.jpg,90,44,102,55,Stenosis
14_024_3_0013_bmp.rf.2281a5f1a2911af85f478752e284856c.jpg,96,85,102,94,Stenosis
14_053_4_0064_bmp.rf.220b45e916ac840813664bbe88e50c44.jpg,115,51,127,59,Stenosis
14_024_2_0027_bmp.rf.2260f309cc640c5e5042a77cd7a99a13.jpg,66,54,80,65,Stenosis
14_044_1_0029_bmp.rf.229fe2051da11608e5b118e074046d79.jpg,64,45,73,53,Stenosis
14_048_4_0032_bmp.rf.2301775d7a920aff147c73c3b34bd877.jpg,73,31,77,34,Stenosis
14_015_1_0037_bmp.rf.224549db434c3fa41d2735d3282862ca.jpg,56,43,79,53,Stenosis
14_053_1_0067_bmp.rf.22d424e173d2a0f6e5c4e2e2bda5c351.jpg,47,143,67,154,Stenosis
14_029_6_0098_bmp.rf.22b230e21e53c6a97dd3e80ae09720d3.jpg,23,113,32,121,Stenosis
14_033_4_0026_bmp.rf.231c8d94c80503083c38e0157130c178.jpg,115,44,123,53,Stenosis
14_053_1_0066_bmp.rf.229e6ac31d2f737fe3d94cd3ddb18999.jpg,49,144,67,153,Stenosis
14_048_2_0087_bmp.rf.22c209a45da3c5b1ed0a46615a85a1a7.jpg,42,55,48,63,Stenosis
14_003_2_0018_bmp.rf.23007bfb77f1f067f390fe63a733cfd9.jpg,68,111,86,123,Stenosis
14_087_3_0040_bmp.rf.22ce92522ab65a8dd935e3c6fd66ae1f.jpg,65,9,83,16,Stenosis
14_029_6_0041_bmp.rf.2321fc09a1b05d5a20a395ed433d20b0.jpg,49,129,60,135,Stenosis
14_098_3_0017_bmp.rf.2346079816734fe3401e408c764475f1.jpg,94,29,113,35,Stenosis
14_096_4_0056_bmp.rf.2364b6044ab4014dcbbaae50b6ad6335.jpg,66,59,84,67,Stenosis
14_092_1_0060_bmp.rf.216c6f70401c7d93c8d06041e61c0746.jpg,81,56,92,71,Stenosis
14_098_4_0027_bmp.rf.23646a50a48e1a73c695a005dee5c3e5.jpg,80,48,95,58,Stenosis
14_066_7_0040_bmp.rf.22000d3caca4a23307f75b0e41c6ba6d.jpg,50,23,57,39,Stenosis
14_024_2_0037_bmp.rf.23726f47d4d93ef415ca68daa90ae0d3.jpg,66,49,80,59,Stenosis
14_040_7_0023_bmp.rf.22214588062a5e03cbb17ccb740f7390.jpg,13,64,23,75,Stenosis
14_039_4_0074_bmp.rf.22f91956fdbea2e0e8583543329721a8.jpg,61,58,69,65,Stenosis
14_050_4_0020_bmp.rf.237fa5888542561929784aa629be20e8.jpg,48,43,68,52,Stenosis
14_084_1_0028_bmp.rf.22e9a5673b24903034bf91b59c134e7a.jpg,55,93,64,106,Stenosis
14_046_5_0082_bmp.rf.234b868cde9e5ea4b9d06080c68ae417.jpg,149,66,155,72,Stenosis
14_039_5_0056_bmp.rf.238d9b0003a1c4d25e0c1c66833d9db4.jpg,54,23,63,33,Stenosis
14_051_10_0018_bmp.rf.2354e4dec3fbdd08e6da54585e4b72dc.jpg,80,65,101,74,Stenosis
14_084_9_0040_bmp.rf.22b4371615096906f3b3c6c89e6481eb.jpg,89,20,109,32,Stenosis
14_077_6_0071_bmp.rf.23968bfce5f3fe6cf208d4625b617d7f.jpg,127,62,145,74,Stenosis
14_015_1_0018_bmp.rf.23abd5290336073f5947774cbe26ca4b.jpg,52,37,74,54,Stenosis
14_018_8_0037_bmp.rf.23b0e5616bb7c7d9f941f1054da18269.jpg,75,58,92,79,Stenosis
14_070_5_0038_bmp.rf.23d527036f041e7a5bf2173cb7054f8f.jpg,46,75,59,87,Stenosis
14_085_5_0057_bmp.rf.239f33276e6e9fe002cbbbf297541160.jpg,91,36,118,47,Stenosis
14_039_7_0061_bmp.rf.2392bb7a25e35c380820dd0185c05b65.jpg,73,54,81,61,Stenosis
14_084_5_0040_bmp.rf.2391c0d35166dd89b9915da6f3cbe925.jpg,77,46,97,54,Stenosis
14_021_34_0028_bmp.rf.239cb51147a377fe654f1bcfe2c601f4.jpg,155,61,168,73,Stenosis
14_040_2_0017_bmp.rf.23f9e52406d2ff9dc2615c2b8f03d6ed.jpg,123,144,129,153,Stenosis
14_032_6_0031_bmp.rf.231389ca31275392e6a75989a335ee70.jpg,120,57,127,66,Stenosis
14_094_2_0060_bmp.rf.23cdf4474d338fb8c4e77110cb030ad7.jpg,61,59,72,67,Stenosis
14_084_3_0050_bmp.rf.240665a48b1eb4a62f4c35f65b4b218d.jpg,57,59,66,69,Stenosis
14_048_5_0078_bmp.rf.23a45586085f53972c1c3dffe221181e.jpg,109,36,118,42,Stenosis
14_048_1_0024_bmp.rf.238b8e6bdc25867dc24e35076a6f03dc.jpg,74,87,83,93,Stenosis
14_024_2_0031_bmp.rf.240ef2aa425006a3ebb2adb705282d66.jpg,68,57,80,65,Stenosis
14_040_1_0027_bmp.rf.24109b850dc7e1982ecc7d5187c3dd55.jpg,93,73,98,80,Stenosis
14_092_2_0047_bmp.rf.24295ab8da303640a0194bbd242a0529.jpg,99,37,114,48,Stenosis
14_087_1_0090_bmp.rf.22f0065ef1b01ed20a1762bc9f351ebd.jpg,72,70,94,84,Stenosis
14_039_5_0061_bmp.rf.241c9f0f9e380f48233faf023da21274.jpg,68,34,78,40,Stenosis
14_087_1_0072_bmp.rf.243e350fba8b2fdf5a96015efcb560b4.jpg,78,77,96,88,Stenosis
14_042_3_0042_bmp.rf.2429589b800701294d2e5b2262fed045.jpg,106,42,109,48,Stenosis
14_087_3_0039_bmp.rf.242d13dfe63f8d6d68fc41f9cfa08358.jpg,63,8,83,17,Stenosis
14_088_3_0034_bmp.rf.2441311844453b4b1ebd09361d5cda77.jpg,118,65,130,85,Stenosis
14_046_5_0060_bmp.rf.2448e9c59b659e2141e2edc92b017adb.jpg,143,71,150,78,Stenosis
14_075_5_0040_bmp.rf.246cc69605315091b81e73ee4d274a14.jpg,89,24,112,32,Stenosis
14_058_3_0058_bmp.rf.2451fe61b0f9b1ad305b79c96fe8b278.jpg,76,34,85,50,Stenosis
14_085_1_0051_bmp.rf.2480b8576e3058c9d0fd54c8bd22d670.jpg,41,126,50,143,Stenosis
14_099_5_0012_bmp.rf.245081e4ec631317fe8e038e57e1b3a7.jpg,126,51,138,62,Stenosis
14_095_4_0041_bmp.rf.23a4b2e9ca664482d0e99332576c1b78.jpg,43,125,60,136,Stenosis
14_095_7_0033_bmp.rf.24cc1ac2f9d593f1488d5c4f252ebd53.jpg,29,59,38,75,Stenosis
14_006_1_0109_bmp.rf.245b1859989db57004a36ec6596af495.jpg,121,139,151,172,Stenosis
14_049_4_0036_bmp.rf.239a4a23e149a48d134822cecb7fa606.jpg,86,30,92,35,Stenosis
14_048_3_0047_bmp.rf.2453e3a51cf9cd06fcf5314910972587.jpg,112,52,116,57,Stenosis
14_040_3_0016_bmp.rf.24b18658b249db188c5cef2e4096a6b1.jpg,40,129,52,136,Stenosis
14_067_4_0026_bmp.rf.248ef046aa3ad6fe9e94cf95cf710711.jpg,122,102,131,121,Stenosis
14_080_2_0090_bmp.rf.24c956c6c5d56f5375e3f0a1c8b389f6.jpg,123,81,143,93,Stenosis
14_023_4_0064_bmp.rf.24eef1439e6590b62cf5af128ad3b8a8.jpg,78,51,90,62,Stenosis
14_017_1_0056_bmp.rf.254118847a0c151e5db70ccf83e5fae1.jpg,90,92,100,101,Stenosis
14_095_5_0049_bmp.rf.24e458b99d99957169facc089daaf8a7.jpg,62,75,78,83,Stenosis
14_088_5_0043_bmp.rf.24ec78c8de76870569d819913cf2be06.jpg,73,77,83,102,Stenosis
14_087_3_0074_bmp.rf.24d126bbfd7f9914e832ec09f8ae8bbb.jpg,62,27,83,38,Stenosis
14_088_8_0042_bmp.rf.24e932bb7d68787c05042e893771c81c.jpg,180,64,195,72,Stenosis
14_096_3_0036_bmp.rf.2537a472f16a6622b017f5541bde902b.jpg,93,44,104,55,Stenosis
14_050_8_0043_bmp.rf.256a5d3df3efcb161d1d9657bd7db2bf.jpg,86,57,109,64,Stenosis
14_049_3_0019_bmp.rf.2567f4858ca5f7aaba341ee09419e674.jpg,90,30,98,34,Stenosis
14_031_7_0080_bmp.rf.258c38b00e9252f6253273d1402bd10d.jpg,122,49,130,58,Stenosis
14_048_1_0025_bmp.rf.256a47712c2607a9de3d06640c92377e.jpg,70,90,79,95,Stenosis
14_010_1_0009_bmp.rf.2586a5c01c87eedb36fec9e00d696950.jpg,66,120,78,132,Stenosis
14_055_8_0021_bmp.rf.259eb4179853636d770051d4b4f55c3d.jpg,59,61,72,70,Stenosis
14_016_1_0054_bmp.rf.250e899805fdb53999736b3c9414cd31.jpg,94,48,117,64,Stenosis
14_033_4_0024_bmp.rf.2490e2d36e3dabfcff9d98b65f5099a8.jpg,116,47,123,56,Stenosis
